Date,Revenue,year,month,weekday,quarter,day_of_month,Revenue_lag_1,Revenue_lag_7,Revenue_lag_14,Revenue_lag_28,Revenue_rolling_mean_7,Revenue_rolling_mean_28,Revenue_rolling_std_7,Revenue_rolling_std_28,sessions_lag_1,sessions_lag_7,page_views_lag_1,page_views_lag_7,bounce_rate_rolling_7,avg_session_duration_rolling_7,promo_line_share_lag_1,total_discount_amount_lag_1,total_orders_lag_1,cancelled_share_lag_1,delivered_share_lag_1,inventory_month_key,fill_rate_prev_month,stockout_share_prev_month,potential_revenue_lost_prev_month
15/8/17,2570726.93,2017,8,Tuesday,3,15,3038574.28,2631383.27,7103485.92,5722567,2767826.473,5507835.711,336437.7548,2577939.217,34068,30612,160835,109280,0.004185714,243.2571429,0.578125,25050,176,0.090909091,0.767045455,2017-07,0.966084272,0.66407767,691091.7307
16/8/17,3226436.89,2017,8,Wednesday,3,16,2570726.93,2635632.31,6242432.38,5823778.88,2759161.281,5395269.995,341283.8654,2636366.156,35864,31315,115515,161035,0.004414286,230.3714286,0.660377358,24950,149,0.10738255,0.744966443,2017-07,0.966084272,0.66407767,691091.7307
17/8/17,4035498.92,2017,8,Thursday,3,17,3226436.89,3124252.01,6560878.74,7767875.77,2843561.936,5302507.781,376844.5425,2666255.508,33700,33136,170639,140706,0.004438571,209.9857143,0.6359447,31600,204,0.098039216,0.833333333,2017-07,0.966084272,0.66407767,691091.7307
18/8/17,3226338.29,2017,8,Friday,3,18,4035498.92,3164344.57,5472043.99,7742137.96,2973740.066,5169208.608,588128.8539,2631508.138,28915,30520,111578,130101,0.004362857,203.0571429,0.660516605,39600,252,0.087301587,0.793650794,2017-07,0.966084272,0.66407767,691091.7307
19/8/17,2594209.32,2017,8,Saturday,3,19,3226338.29,2404905.33,1626028.13,5031209.52,2982596.311,5007930.048,591931.8721,2606239.131,30910,31638,162728,168384,0.004504286,180.3142857,0.619266055,29800,204,0.088235294,0.808823529,2017-07,0.966084272,0.66407767,691091.7307
20/8/17,2793076.6,2017,8,Sunday,3,20,2594209.32,2375693.54,2056024.63,5822844.6,3009639.739,4920894.326,564844.8465,2645824.277,32936,33074,134014,134513,0.00452,168.6714286,0.619047619,24300,158,0.082278481,0.810126582,2017-07,0.966084272,0.66407767,691091.7307
21/8/17,2634922.72,2017,8,Monday,3,21,2793076.6,3038574.28,2070918.21,5657508.49,3069265.89,4812688.326,505704.6352,2669419.966,33483,34068,121266,160835,0.004551429,164.2,0.639053254,23700,157,0.127388535,0.789808917,2017-07,0.966084272,0.66407767,691091.7307
22/8/17,3146373.54,2017,8,Tuesday,3,22,2634922.72,2570726.93,2631383.27,7277905.64,3011601.381,4704738.835,532111.9422,2694983.921,30617,35864,136168,115515,0.004688571,165.2428571,0.594285714,25550,164,0.067073171,0.798780488,2017-07,0.966084272,0.66407767,691091.7307
23/8/17,3476965.73,2017,8,Wednesday,3,23,3146373.54,3226436.89,2635632.31,8323356.74,3093836.611,4557184.117,495868.5201,2661780.405,34121,33700,178933,170639,0.004467143,176.3285714,0.555023923,25350,196,0.091836735,0.795918367,2017-07,0.966084272,0.66407767,691091.7307
24/8/17,4910360.99,2017,8,Thursday,3,24,3476965.73,4035498.92,3124252.01,10162217.48,3129626.446,4384098.724,515679.5254,2563569.553,34443,28915,164113,111578,0.004431429,191.7714286,0.627906977,31400,195,0.102564103,0.784615385,2017-07,0.966084272,0.66407767,691091.7307
25/8/17,3349335.96,2017,8,Friday,3,25,4910360.99,3226338.29,3164344.57,8483149.48,3254606.741,4196532.42,799648.0783,2304152.639,31644,30910,118814,162728,0.004545714,172.3571429,0.644444444,47450,295,0.094915254,0.783050847,2017-07,0.966084272,0.66407767,691091.7307
26/8/17,2646726.51,2017,8,Saturday,3,26,3349335.96,2594209.32,2404905.33,7623158.15,3272177.837,4013181.938,800274.4957,2149483.936,33330,32936,156353,134014,0.004271429,181.1857143,0.576036866,29800,199,0.090452261,0.793969849,2017-07,0.966084272,0.66407767,691091.7307
27/8/17,2383553.18,2017,8,Sunday,3,27,2646726.51,2793076.6,2375693.54,8808543.18,3279680.293,3835452.236,793073.1003,2043040.623,32780,33483,144906,121266,0.00411,192.7714286,0.625,22050,152,0.052631579,0.848684211,2017-07,0.966084272,0.66407767,691091.7307
28/8/17,3635080.01,2017,8,Monday,3,28,2383553.18,2634922.72,3038574.28,9466549.72,3221176.947,3605988.308,848144.2304,1811490.879,35204,30617,132453,136168,0.004185714,215.1428571,0.586826347,21850,156,0.08974359,0.769230769,2017-07,0.966084272,0.66407767,691091.7307
29/8/17,7306573.99,2017,8,Tuesday,3,29,3635080.01,3146373.54,2570726.93,7103485.92,3364056.56,3397721.532,816579.3953,1401594.903,28810,34121,120902,178933,0.003997143,233.6142857,0.663716814,34500,213,0.117370892,0.79342723,2017-07,0.966084272,0.66407767,691091.7307
30/8/17,6946636.36,2017,8,Wednesday,3,30,7306573.99,3476965.73,3226436.89,6242432.38,3958370.91,3404974.678,1684458.489,1421861.172,32051,34443,174402,164113,0.004138571,229.4571429,0.572289157,59650,457,0.10940919,0.805251641,2017-07,0.966084272,0.66407767,691091.7307
31/8/17,7907948.51,2017,8,Thursday,3,31,6946636.36,4910360.99,4035498.92,6560878.74,4454038.143,3430124.82,2000107.49,1478989.878,30624,31644,126950,118814,0.004102857,220.4142857,0.570841889,97985.4,440,0.104545455,0.793181818,2017-07,0.966084272,0.66407767,691091.7307
1/9/17,5962206.68,2017,9,Friday,3,1,7907948.51,3349335.96,3226338.29,5472043.99,4882264.931,3478234.454,2395836.626,1601441.208,31077,33330,161632,156353,0.004084286,232.4571429,0.570110701,106568.94,478,0.094142259,0.782426778,2017-08,0.960501099,0.655677656,931720.2527
2/9/17,6245530.26,2017,9,Saturday,3,2,5962206.68,2646726.51,2594209.32,1626028.13,5255532.177,3495740.265,2319529.504,1626525.92,20846,32780,76000,144906,0.00433,224.6857143,0.647058824,118022.62,365,0.087671233,0.789041096,2017-08,0.960501099,0.655677656,931720.2527
3/9/17,2366258.16,2017,9,Sunday,3,3,6245530.26,2383553.18,2793076.6,2056024.63,5769646.999,3660722.484,2025065.167,1663710.97,23091,35204,106469,132453,0.004427143,214.4285714,0.632545932,193436.8,335,0.119402985,0.746268657,2017-08,0.960501099,0.655677656,931720.2527
4/9/17,3110959.61,2017,9,Monday,3,4,2366258.16,3635080.01,2634922.72,2070918.21,5767176.281,3671802.253,2029889.779,1653630.893,19088,28810,80620,120902,0.004424286,207.9571429,1,236625.84,87,0.08045977,0.827586207,2017-08,0.960501099,0.655677656,931720.2527
5/9/17,4156708.13,2017,9,Tuesday,3,5,3110959.61,7306573.99,3146373.54,2631383.27,5692301.939,3708946.588,2128893.469,1627818.941,22223,32051,119084,174402,0.004545714,184.3571429,1,311095.97,95,0.084210526,0.810526316,2017-08,0.960501099,0.655677656,931720.2527
6/9/17,3962558.61,2017,9,Wednesday,3,6,4156708.13,6946636.36,3476965.73,2635632.31,5242321.101,3763422.476,2062681.072,1615901.376,22874,30624,110468,126950,0.00436,172.0571429,1,415670.87,150,0.086666667,0.793333333,2017-08,0.960501099,0.655677656,931720.2527
7/9/17,3177169.11,2017,9,Thursday,3,7,3962558.61,7907948.51,4910360.99,3124252.01,4816024.28,3810812.701,1957418.278,1600990.054,23093,31077,87810,161632,0.004308571,163.2285714,1,396255.91,153,0.124183007,0.790849673,2017-08,0.960501099,0.655677656,931720.2527
8/9/17,2758623.23,2017,9,Friday,3,8,3177169.11,5962206.68,3349335.96,3164344.57,4140198.651,3812702.598,1467286.995,1600180.612,24979,20846,82315,76000,0.004542857,165.1428571,1,317716.97,103,0.029126214,0.883495146,2017-08,0.960501099,0.655677656,931720.2527
9/9/17,3407389.12,2017,9,Saturday,3,9,2758623.23,6245530.26,2646726.51,2404905.33,3682543.873,3798212.55,1293605.354,1608086.533,19331,23091,102782,106469,0.004315714,194.7285714,1,275862.36,107,0.074766355,0.822429907,2017-08,0.960501099,0.655677656,931720.2527
10/9/17,2833078.04,2017,9,Sunday,3,10,3407389.12,2366258.16,2383553.18,2375693.54,3277095.139,3834015.542,632004.622,1586937.279,19179,19088,92723,80620,0.004167143,201.9428571,1,340738.87,123,0.154471545,0.764227642,2017-08,0.960501099,0.655677656,931720.2527
11/9/17,4351501.62,2017,9,Monday,3,11,2833078.04,3110959.61,3635080.01,3038574.28,3343783.693,3850350.703,537428.2422,1573668.625,22223,22223,82195,119084,0.004202857,201.4857143,1,283307.83,103,0.106796117,0.72815534,2017-08,0.960501099,0.655677656,931720.2527
12/9/17,5272757.92,2017,9,Tuesday,3,12,4351501.62,4156708.13,7306573.99,2570726.93,3521003.98,3897240.965,642185.5714,1568135.212,20980,22874,88063,110468,0.004272857,226.5857143,1,435150.23,163,0.067484663,0.834355828,2017-08,0.960501099,0.655677656,931720.2527
13/9/17,4375381.18,2017,9,Wednesday,3,13,5272757.92,3962558.61,6946636.36,3226436.89,3680439.664,3993742.072,909303.5601,1566618.86,22613,23093,108189,87810,0.004291429,225.1,1,527275.83,195,0.092307692,0.815384615,2017-08,0.960501099,0.655677656,931720.2527
14/9/17,2944995.39,2017,9,Thursday,3,14,4375381.18,3177169.11,7907948.51,4035498.92,3739414.317,4034775.796,943398.4957,1560812.956,23911,24979,111917,82315,0.00423,227.5857143,1,437538.17,171,0.081871345,0.824561404,2017-08,0.960501099,0.655677656,931720.2527
15/9/17,4050240.35,2017,9,Friday,3,15,2944995.39,2758623.23,5962206.68,3226338.29,3706246.643,3995829.242,970161.9647,1574341.141,21462,19331,105722,102782,0.004171429,227.9857143,1,294499.51,120,0.108333333,0.783333333,2017-08,0.960501099,0.655677656,931720.2527
16/9/17,3998480.39,2017,9,Saturday,3,16,4050240.35,3407389.12,6245530.26,2594209.32,3890763.374,4025254.315,878379.3785,1567109.295,18682,19179,86802,92723,0.00444,216.1142857,1,405024.09,135,0.02962963,0.866666667,2017-08,0.960501099,0.655677656,931720.2527
17/9/17,3646297.83,2017,9,Sunday,3,17,3998480.39,2833078.04,2366258.16,2793076.6,3975204.984,4075406.854,852187.5363,1541882.579,23441,22223,78852,82195,0.004638571,218.1857143,1,399848.09,156,0.064102564,0.820512821,2017-08,0.960501099,0.655677656,931720.2527
18/9/17,4708998.08,2017,9,Monday,3,18,3646297.83,4351501.62,3110959.61,2634922.72,4091379.24,4105879.04,714911.6889,1523927.857,21658,20980,102167,88063,0.00484,201.1,1,364629.79,140,0.085714286,0.785714286,2017-08,0.960501099,0.655677656,931720.2527
19/9/17,5863767.93,2017,9,Tuesday,3,19,4708998.08,5272757.92,4156708.13,3146373.54,4142450.163,4179953.16,748567.9709,1500000.245,26686,22613,86684,108189,0.004491429,189.8857143,1,470899.89,178,0.08988764,0.786516854,2017-08,0.960501099,0.655677656,931720.2527
20/9/17,4348094.84,2017,9,Wednesday,3,20,5863767.93,4375381.18,3962558.61,3476965.73,4226880.164,4277002.96,912648.5538,1518445.143,22505,23911,111810,111917,0.00454,208.8714286,1,586376.88,219,0.105022831,0.744292237,2017-08,0.960501099,0.655677656,931720.2527
21/9/17,3941062.22,2017,9,Thursday,3,21,4348094.84,2944995.39,3177169.11,4910360.99,4222982.116,4308114.714,911966.591,1510348.681,23533,21462,80584,105722,0.004607143,228.4,1,434809.51,171,0.128654971,0.771929825,2017-08,0.960501099,0.655677656,931720.2527
22/9/17,4296469.47,2017,9,Friday,3,22,3941062.22,4050240.35,2758623.23,3349335.96,4365277.377,4273496.901,741011.8696,1507138.652,25061,18682,86344,86802,0.004362857,222.9714286,1,394106.29,145,0.110344828,0.806896552,2017-08,0.960501099,0.655677656,931720.2527
23/9/17,4068464.64,2017,9,Saturday,3,23,4296469.47,3998480.39,3407389.12,2646726.51,4400452.966,4307323.098,729316.6311,1496217.739,22964,23441,98691,78852,0.004192857,207.9714286,1,429646.95,160,0.13125,0.74375,2017-08,0.960501099,0.655677656,931720.2527
24/9/17,3893369.27,2017,9,Sunday,3,24,4068464.64,3646297.83,2833078.04,2383553.18,4410450.716,4358099.459,723343.0609,1461497.263,20569,21658,70094,102167,0.004132857,209,1,406846.51,169,0.100591716,0.816568047,2017-08,0.960501099,0.655677656,931720.2527
25/9/17,5274815.56,2017,9,Monday,3,25,3893369.27,4708998.08,4351501.62,3635080.01,4445746.636,4412021.463,684844.7607,1412995.682,20937,26686,72188,86684,0.00402,207.8142857,1,389336.99,161,0.093167702,0.770186335,2017-08,0.960501099,0.655677656,931720.2527
26/9/17,5803004.55,2017,9,Tuesday,3,26,5274815.56,5863767.93,5272757.92,7306573.99,4526577.704,4470583.446,751264.7563,1413582.041,23029,22505,118847,111810,0.004368571,209.8428571,1,527481.64,201,0.119402985,0.756218905,2017-08,0.960501099,0.655677656,931720.2527
27/9/17,7446035.82,2017,9,Wednesday,3,27,5803004.55,4348094.84,4375381.18,6946636.36,4517897.221,4416884.538,733377.2041,1327815.619,23233,23533,97864,80584,0.004445714,183.5857143,1,580300.57,251,0.09561753,0.784860558,2017-08,0.960501099,0.655677656,931720.2527
28/9/17,7777371.32,2017,9,Thursday,3,28,7446035.82,3941062.22,2944995.39,7907948.51,4960460.219,4434720.233,1316635.96,1365863.622,18923,25061,94972,86344,0.004527143,182.1285714,1,744603.64,292,0.106164384,0.767123288,2017-08,0.960501099,0.655677656,931720.2527
29/9/17,5297992.65,2017,9,Friday,3,29,7777371.32,4296469.47,4050240.35,5962206.68,5508504.376,4430056.762,1591358.465,1353734.825,21195,22964,108775,98691,0.0047,191.7571429,1,777737.11,295,0.105084746,0.820338983,2017-08,0.960501099,0.655677656,931720.2527
30/9/17,5604370.48,2017,9,Saturday,3,30,5297992.65,4068464.64,3998480.39,6245530.26,5651579.116,4406334.832,1507012.746,1331529.589,20000,20569,77127,70094,0.004681429,209.2285714,1,529799.35,231,0.082251082,0.787878788,2017-08,0.960501099,0.655677656,931720.2527
1/10/17,4057941.88,2017,10,Sunday,4,1,5604370.48,3893369.27,3646297.83,2366258.16,5870994.236,4383436.269,1340739.891,1303956.745,22021,20937,95903,72188,0.004567143,196.8285714,0.884920635,497155.76,236,0.063559322,0.838983051,2017-09,0.962130769,0.666666667,793760.4885
2/10/17,2879522.46,2017,10,Monday,4,2,4057941.88,5274815.56,4708998.08,3110959.61,5894504.609,4443853.544,1301139.879,1244884.62,17915,23029,59367,118847,0.004365714,201.3285714,0.777777778,313071.26,166,0.084337349,0.819277108,2017-09,0.962130769,0.666666667,793760.4885
3/10/17,2733645.95,2017,10,Tuesday,4,3,2879522.46,5803004.55,5863767.93,4156708.13,5552319.88,4435587.932,1734178.962,1254791.275,16833,23233,82412,97864,0.004122857,183.8,0.433962264,85148.9,103,0.087378641,0.766990291,2017-09,0.962130769,0.666666667,793760.4885
4/10/17,3991921.57,2017,10,Wednesday,4,4,2733645.95,7446035.82,4348094.84,3962558.61,5113840.08,4384764.283,2024042.498,1294690.557,18334,18923,66664,94972,0.004055714,187.8142857,0,0,97,0.092783505,0.773195876,2017-09,0.962130769,0.666666667,793760.4885
5/10/17,3219806.7,2017,10,Thursday,4,5,3991921.57,7777371.32,3941062.22,3177169.11,4620395.187,4385812.96,1765202.413,1294347.758,17386,21195,59820,108775,0.004181429,167.2428571,0,0,126,0.087301587,0.801587302,2017-09,0.962130769,0.666666667,793760.4885
6/10/17,2919860.88,2017,10,Friday,4,6,3219806.7,5297992.65,4296469.47,2758623.23,3969314.527,4387335.731,1134566.362,1292897.42,17122,20000,80059,77127,0.004265714,167.5428571,0,0,104,0.086538462,0.817307692,2017-09,0.962130769,0.666666667,793760.4885
7/10/17,3614512.4,2017,10,Saturday,4,7,2919860.88,5604370.48,4068464.64,3407389.12,3629581.417,4393094.218,1020741.746,1285713.673,15453,22021,79238,95903,0.004301429,155.0285714,0,0,96,0.0625,0.78125,2017-09,0.962130769,0.666666667,793760.4885
8/10/17,3915909.65,2017,10,Sunday,4,8,3614512.4,4057941.88,3893369.27,2833078.04,3345315.977,4400491.478,545629.5485,1280417.372,19468,17915,96644,59367,0.004357143,158.7571429,0,0,120,0.083333333,0.758333333,2017-09,0.962130769,0.666666667,793760.4885
9/10/17,3295589.64,2017,10,Monday,4,9,3915909.65,2879522.46,5274815.56,4351501.62,3325025.659,4439164.036,516579.9725,1247246.037,16925,16833,66952,82412,0.00444,152.1,0,0,130,0.046153846,0.815384615,2017-09,0.962130769,0.666666667,793760.4885
10/10/17,3865996.54,2017,10,Tuesday,4,10,3295589.64,2733645.95,5803004.55,5272757.92,3384463.827,4401452.894,479373.2568,1265819.458,18314,18334,83649,66664,0.004381429,173.7,0,0,113,0.044247788,0.796460177,2017-09,0.962130769,0.666666667,793760.4885
11/10/17,5115944.9,2017,10,Wednesday,4,11,3865996.54,3991921.57,7446035.82,4375381.18,3546228.197,4351211.416,409049.3411,1257848.451,16264,17386,65359,59820,0.004582857,168.6714286,0,0,126,0.071428571,0.825396825,2017-09,0.962130769,0.666666667,793760.4885
12/10/17,4480692.67,2017,10,Thursday,4,12,5115944.9,3219806.7,7777371.32,2944995.39,3706802.959,4377660.12,717496.3818,1266134.095,17697,17122,67961,80059,0.004458571,192.0428571,0,0,186,0.064516129,0.806451613,2017-09,0.962130769,0.666666667,793760.4885
13/10/17,3073492.71,2017,10,Friday,4,13,4480692.67,2919860.88,5297992.65,4050240.35,3886929.526,4432506.451,732965.1215,1234645.546,17354,15453,92248,79238,0.004255714,178.4428571,0,0,154,0.103896104,0.779220779,2017-09,0.962130769,0.666666667,793760.4885
14/10/17,3790006.69,2017,10,Saturday,4,14,3073492.71,3614512.4,5604370.48,3998480.39,3908876.93,4397622.607,700774.9381,1259396.654,19097,19468,78609,96644,0.004302857,196.5428571,0,0,117,0.051282051,0.803418803,2017-09,0.962130769,0.666666667,793760.4885
15/10/17,3744243.63,2017,10,Sunday,4,15,3790006.69,3915909.65,4057941.88,3646297.83,3933947.543,4390177.118,691567.4216,1262456.285,17842,16925,58830,66952,0.004498571,213.6,0,0,123,0.097560976,0.804878049,2017-09,0.962130769,0.666666667,793760.4885
16/10/17,4113305.99,2017,10,Monday,4,16,3744243.63,3295589.64,2879522.46,4708998.08,3909423.826,4393675.182,695347.073,1260452.882,15929,18314,79246,83649,0.004627143,225.8857143,0,0,128,0.0625,0.84375,2017-09,0.962130769,0.666666667,793760.4885
17/10/17,4345077.6,2017,10,Tuesday,4,17,4113305.99,3865996.54,2733645.95,5863767.93,4026240.447,4372400.465,641651.2526,1259960.681,18508,16264,79703,65359,0.004875714,228.9,0,0,136,0.051470588,0.845588235,2017-09,0.962130769,0.666666667,793760.4885
18/10/17,6078621.94,2017,10,Wednesday,4,18,4345077.6,5115944.9,3991921.57,4348094.84,4094680.599,4318161.524,647236.2551,1225602.229,14949,17697,59306,67961,0.004852857,252.1285714,0,0,139,0.100719424,0.71942446,2017-09,0.962130769,0.666666667,793760.4885
19/10/17,3916465.28,2017,10,Thursday,4,19,6078621.94,4480692.67,3219806.7,3941062.22,4232205.89,4379966.064,937562.3225,1269996.977,19764,17354,71338,92248,0.00482,249.3285714,0,0,202,0.094059406,0.811881188,2017-09,0.962130769,0.666666667,793760.4885
20/10/17,3454637.53,2017,10,Friday,4,20,3916465.28,3073492.71,2919860.88,4296469.47,4151601.977,4379087.601,936892.5738,1270320.278,17442,19097,80272,78609,0.004715714,259.4142857,0,0,144,0.076388889,0.833333333,2017-09,0.962130769,0.666666667,793760.4885
21/10/17,3395571.6,2017,10,Saturday,4,21,3454637.53,3790006.69,3614512.4,4068464.64,4206051.237,4349022.175,872667.6501,1282254.086,17968,17842,95705,58830,0.004635714,236.7428571,0,0,111,0.063063063,0.810810811,2017-09,0.962130769,0.666666667,793760.4885
22/10/17,3560322.33,2017,10,Sunday,4,22,3395571.6,3744243.63,3915909.65,3893369.27,4149703.367,4324990.281,915682.9477,1293959.244,18349,15929,66645,79246,0.004677143,228.2428571,0,0,125,0.128,0.824,2017-09,0.962130769,0.666666667,793760.4885
23/10/17,3915143.5,2017,10,Monday,4,23,3560322.33,4113305.99,3295589.64,5274815.56,4123428.896,4313095.747,931753.8604,1299592.288,18520,18508,73426,79703,0.004765714,221.9571429,0,0,121,0.074380165,0.785123967,2017-09,0.962130769,0.666666667,793760.4885
24/10/17,3172297.01,2017,10,Tuesday,4,24,3915143.5,4345077.6,3865996.54,5803004.55,4095119.969,4264536.031,935116.936,1287674.027,16768,14949,70432,59306,0.004704286,194.2,0,0,128,0.078125,0.84375,2017-09,0.962130769,0.666666667,793760.4885
25/10/17,6656072.71,2017,10,Wednesday,4,25,3172297.01,6078621.94,5115944.9,7446035.82,3927579.884,4170582.19,986517.2528,1267072.368,17739,19764,65769,71338,0.004767143,180.2857143,0,0,125,0.112,0.776,2017-09,0.962130769,0.666666667,793760.4885
26/10/17,5244501.34,2017,10,Thursday,4,26,6656072.71,3916465.28,4480692.67,7777371.32,4010072.851,4142369.222,1197869.865,1198371.331,19179,17442,72475,80272,0.00496,161.3571429,0,0,217,0.110599078,0.769585253,2017-09,0.962130769,0.666666667,793760.4885
27/10/17,3452345.34,2017,10,Friday,4,27,5244501.34,3454637.53,3073492.71,5297992.65,4199792.289,4051909.58,1282734.732,991573.1295,19358,17968,98511,95705,0.005015714,152.7,0,0,186,0.069892473,0.811827957,2017-09,0.962130769,0.666666667,793760.4885
28/10/17,3658997.27,2017,10,Saturday,4,28,3452345.34,3395571.6,3790006.69,5604370.48,4199464.833,3985993.604,1282956.931,966704.2701,17948,18349,93032,66645,0.005212857,167,0,0,132,0.083333333,0.840909091,2017-09,0.962130769,0.666666667,793760.4885
29/10/17,7644126.36,2017,10,Sunday,4,29,3658997.27,3560322.33,3744243.63,4057941.88,4237097.071,3916515.99,1259088.194,914585.2316,18092,18520,88459,73426,0.005235714,178.8,0,0,147,0.06122449,0.829931973,2017-09,0.962130769,0.666666667,793760.4885
30/10/17,7135440.35,2017,10,Monday,4,30,7644126.36,3915143.5,4113305.99,2879522.46,4820497.647,4044594.007,1745429.717,1154706.189,19456,16768,97374,70432,0.005222857,199.2857143,0,0,291,0.099656357,0.807560137,2017-09,0.962130769,0.666666667,793760.4885
31/10/17,7280919.6,2017,10,Tuesday,4,31,7135440.35,3172297.01,4345077.6,2733645.95,5280540.054,4196591.074,1885778.789,1270016.108,16394,17739,56462,65769,0.005078571,201.0285714,0,0,247,0.113360324,0.753036437,2017-09,0.962130769,0.666666667,793760.4885
1/11/17,7083914.55,2017,11,Wednesday,4,1,7280919.6,6656072.71,6078621.94,3991921.57,5867486.139,4358993.705,1755100.164,1363326.399,17456,19179,85404,72475,0.004857143,203.8142857,0,0,250,0.064,0.796,2017-10,0.963027011,0.676245211,780971.2002
2/11/17,5199936.08,2017,11,Thursday,4,2,7083914.55,5244501.34,3916465.28,3219806.7,5928606.401,4469422.025,1794154.351,1454657.877,14321,19358,51949,98511,0.004751429,200.4714286,0,0,255,0.070588235,0.831372549,2017-10,0.963027011,0.676245211,780971.2002
3/11/17,1577128.76,2017,11,Friday,4,3,5199936.08,3452345.34,3454637.53,2919860.88,5922239.936,4540140.932,1797063.159,1439712.9,12018,17948,44492,93032,0.004845714,194.3714286,0,0,189,0.095238095,0.798941799,2017-10,0.963027011,0.676245211,780971.2002
4/11/17,1931786.56,2017,11,Saturday,4,4,1577128.76,3658997.27,3395571.6,3614512.4,5654351.853,4492186.213,2296877.577,1516020.872,15192,18092,52311,88459,0.004665714,200.9571429,0,0,59,0.152542373,0.796610169,2017-10,0.963027011,0.676245211,780971.2002
5/11/17,2523519.9,2017,11,Sunday,4,5,1931786.56,7644126.36,3560322.33,3915909.65,5407607.466,4432088.862,2617369.943,1583933.551,13373,19456,64034,97374,0.004635714,180.2714286,0,0,77,0.077922078,0.805194805,2017-10,0.963027011,0.676245211,780971.2002
6/11/17,3018330.58,2017,11,Monday,4,6,2523519.9,7135440.35,3915143.5,3295589.64,4676092.257,4382360.656,2603647.933,1622136.015,13852,16394,56895,56462,0.004561429,153.0571429,0,0,88,0.113636364,0.761363636,2017-10,0.963027011,0.676245211,780971.2002
7/11/17,4095990.43,2017,11,Tuesday,4,7,3018330.58,7280919.6,3172297.01,3865996.54,4087933.719,4372458.547,2413578.354,1629843.701,14695,17456,75189,85404,0.004732857,154.0857143,0,0,113,0.115044248,0.769911504,2017-10,0.963027011,0.676245211,780971.2002
8/11/17,4277782.67,2017,11,Wednesday,4,8,4095990.43,7083914.55,6656072.71,5115944.9,3632943.837,4380672.615,1970954.013,1627774.951,14231,14321,72485,51949,0.004928571,167.7857143,0,0,137,0.131386861,0.824817518,2017-10,0.963027011,0.676245211,780971.2002
9/11/17,2792998.33,2017,11,Thursday,4,9,4277782.67,5199936.08,5244501.34,4480692.67,3232067.854,4350738.249,1334770,1621447.182,15737,12018,70203,44492,0.004798571,176.7,0,0,141,0.04964539,0.85106383,2017-10,0.963027011,0.676245211,780971.2002
10/11/17,3541249.75,2017,11,Friday,4,10,2792998.33,1577128.76,3452345.34,3073492.71,2888219.604,4290463.451,1015079.725,1647595.286,14570,15192,71269,52311,0.005,204.8142857,0,0,96,0.0625,0.8125,2017-10,0.963027011,0.676245211,780971.2002
11/11/17,2921904.65,2017,11,Saturday,4,11,3541249.75,1931786.56,3658997.27,3790006.69,3168808.317,4307169.06,850362.6747,1637137.127,12163,13373,46045,64034,0.005032857,208.7428571,0,0,100,0.1,0.78,2017-10,0.963027011,0.676245211,780971.2002
12/11/17,3084484.33,2017,11,Sunday,4,12,2921904.65,2523519.9,7644126.36,3744243.63,3310253.759,4276165.416,674461.634,1655411.681,14199,13852,69029,56895,0.005065714,231.6285714,0,0,104,0.057692308,0.807692308,2017-10,0.963027011,0.676245211,780971.2002
13/11/17,3746234.93,2017,11,Monday,4,13,3084484.33,3018330.58,7135440.35,4113305.99,3390391.534,4252602.584,593921.7405,1667911.632,16862,14695,72373,75189,0.004864286,257.5285714,0,0,115,0.130434783,0.773913043,2017-10,0.963027011,0.676245211,780971.2002
14/11/17,4154076.39,2017,11,Tuesday,4,14,3746234.93,4095990.43,7280919.6,4345077.6,3494377.87,4239492.903,581515.4434,1670487.634,15862,14231,55608,72485,0.004782857,264.4571429,0,0,132,0.113636364,0.757575758,2017-10,0.963027011,0.676245211,780971.2002
15/11/17,3854132.18,2017,11,Wednesday,4,15,4154076.39,4277782.67,7083914.55,6078621.94,3502675.864,4232671.431,591853.548,1670430.485,14054,15737,48002,70203,0.004644286,242.8142857,0,0,168,0.047619048,0.851190476,2017-10,0.963027011,0.676245211,780971.2002
16/11/17,3066706.38,2017,11,Thursday,4,16,3854132.18,2792998.33,5199936.08,3916465.28,3442154.366,4153225.368,516209.7043,1631837.84,17195,14570,84000,71269,0.004594286,246.4428571,0,0,142,0.077464789,0.795774648,2017-10,0.963027011,0.676245211,780971.2002
17/11/17,2781968.82,2017,11,Friday,4,17,3066706.38,3541249.75,1577128.76,3454637.53,3481255.516,4122876.836,466849.3841,1644258.666,16292,12163,89319,46045,0.004505714,244.4285714,0,0,120,0.066666667,0.833333333,2017-10,0.963027011,0.676245211,780971.2002
18/11/17,2774765.8,2017,11,Saturday,4,18,2781968.82,2921904.65,1931786.56,3395571.6,3372786.811,4098852.954,533968.5447,1659229.714,15449,14199,60520,69029,0.004675714,237.8714286,0,0,114,0.114035088,0.815789474,2017-10,0.963027011,0.676245211,780971.2002
19/11/17,3132539.58,2017,11,Sunday,4,19,2774765.8,3084484.33,2523519.9,3560322.33,3351766.976,4076681.318,557072.1097,1673065.554,13233,16862,59263,72373,0.004674286,221.1,0.234848485,86327.33,117,0.128205128,0.786324786,2017-10,0.963027011,0.676245211,780971.2002
